qtr,ticker,CFO,CFO_size,ACCRUAL,dMARGIN,intercept,pred_beats_mkt
2018_1,PEG,0.21892124699888205,0.21892124699888205,0.6936866556656172,0.8713261186880644,1,0.5149791715592045
2018_1,CMCSA,0.2983523633231311,0.2983523633231311,0.6989859467267777,0.8701260262093916,1,0.5141386156560367
2018_1,WMT,0.4047064860803109,0.4047064860803109,0.6986990365576481,0.8711627564074584,1,0.5136815171713269
2018_1,KMI,0.21664864468595937,0.21664864468595937,0.6963796636118526,0.8709068736841161,1,0.513385313148544
2018_1,WMB,0.21074720964756338,0.21074720964756338,0.6957956172299354,0.871346460654481,1,0.5127853867350557
2018_1,WM,0.2128548650184191,0.2128548650184191,0.6962147024900853,0.8717616957430782,1,0.5114211967060738
2018_1,TSLA,0.1907267562267471,0.1907267562267471,0.7087666005419113,0.8666904894623811,1,0.5113050899011377
2018_1,UNP,0.2328684273225446,0.2328684273225446,0.6980835686330791,0.8714439934914062,1,0.5107377103165442
2018_1,CSCO,0.272620640360684,0.272620640360684,0.6990280741143585,0.8715462463328594,1,0.5102514790638875
2018_1,HUM,0.2655829041658267,0.2655829041658267,0.6999951939428161,0.8716823746050391,1,0.5088850325782894
2018_1,UNH,0.3514102963546726,0.3514102963546726,0.7007204999912587,0.8719871699416746,1,0.508885021872261
2018_1,BRK-B,0.3365100892546231,0.3365100892546231,0.7104611089521377,0.868102272055631,1,0.5087110104924052
2018_1,T,0.3620035555229735,0.3620035555229735,0.7043820035200035,0.8707170710241637,1,0.5086303535779337
2018_1,OKE,0.20710593259168303,0.20710593259168303,0.6978415464946007,0.8722763015464698,1,0.508535950335741
2018_1,MDT,0.23471949856129615,0.23471949856129615,0.699279886532822,0.8720152393491324,1,0.5082524624284533
2018_1,CBRE,0.19344687792093546,0.19802796767039937,0.7210564394613129,0.8715369734036099,1,0.5082154699388607
2018_1,COO,0.19850814654619434,0.19802796767039937,0.6977716972289342,0.8715574824498328,1,0.5080683368135418
2018_1,LEN,0.1951775195645401,0.19802796767039937,0.7148167408740975,0.870914726435012,1,0.508039324995388
2018_1,EXC,0.22555577955757566,0.22555577955757566,0.7060236296655996,0.8696930388913754,1,0.5072660304606184
2018_1,A,0.20196836684199918,0.20196836684199918,0.6996389890739212,0.8720832826002464,1,0.507202310075857
2018_1,GLW,0.20389274783278047,0.20389274783278047,0.7034454333507814,0.8706745492134614,1,0.5069994227641914
2018_1,CRM,0.21730843245422723,0.21730843245422723,0.7001805613951207,0.8720820712716507,1,0.5069437931472281
2018_1,ORCL,0.2586917874750289,0.2586917874750289,0.702808196857088,0.8714129166474351,1,0.5067383954858974
2018_1,AMAT,0.2248959917893078,0.2248959917893078,0.7000043341189834,0.8723018647568331,1,0.5067083418570625
2018_1,XOM,0.3541594120557887,0.3541594120557887,0.7047372381828377,0.871373611123004,1,0.5065799943693238
2018_1,MCK,0.25345014020490075,0.25345014020490075,0.7026831108511599,0.8715343836666124,1,0.5064779597009047
2018_1,PXD,0.2081996957645291,0.2081996957645291,0.7013197773007197,0.8718393460830542,1,0.5062912733211771
2018_1,TGT,0.24274691640855528,0.24274691640855528,0.7026846437757783,0.8715825026508256,1,0.5061827963329186
2018_1,VZ,0.3198687755438667,0.3198687755438667,0.705825397979692,0.8708960134967069,1,0.5061236548954913
2018_1,NKE,0.2124516613822554,0.2124516613822554,0.7033449763146891,0.8711767075712842,1,0.5060276719693145
2018_1,AEP,0.2127302384399685,0.2127302384399685,0.7041633839357351,0.8709712829494431,1,0.5057470151176365
2018_1,AJG,0.19403991715998023,0.19802796767039937,0.7224145121220339,0.8709514839923971,1,0.5057192125683706
2018_1,NWS,0.20281142899034146,0.19802796767039937,0.6799439475002188,0.8717236433171942,1,0.505707312038301
2018_1,NWSA,0.20281142899034146,0.19802796767039937,0.6799439475002188,0.8717236433171942,1,0.505707312038301
2018_1,DIS,0.2809779520920771,0.2809779520920771,0.704031093051072,0.8716201373771938,1,0.5054436564913025
2018_1,SO,0.22568407162362775,0.22568407162362775,0.706725892894669,0.8702077282346703,1,0.5053588610623954
2018_1,GOOG,0.4113960009530268,0.4113960009530268,0.7108669185615291,0.8699141690150082,1,0.5052033759939913
2018_1,GOOGL,0.4113960009530268,0.4113960009530268,0.7108669185615291,0.8699141690150082,1,0.5052033759939913
2018_1,FB,0.3686014332056522,0.3686014332056522,0.7068897581340836,0.871336059936539,1,0.5048584194355885
2018_1,GILD,0.23963125194729032,0.23963125194729032,0.7096633576235825,0.8693714102642556,1,0.5048050508330141
2018_1,CI,0.2351410296354673,0.2351410296354673,0.702456098955402,0.8722325684071719,1,0.5047082655598963
2018_1,EOG,0.22647519381265696,0.22647519381265696,0.688818527523402,0.8776838394772408,1,0.5044322365145651
2018_1,SRE,0.21573227278558732,0.21573227278558732,0.694941799149195,0.8752848658484909,1,0.5041958777573118
2018_1,ZBH,0.20701757601304915,0.20701757601304915,0.7071797899613617,0.8703851252190051,1,0.5041887040945215
2018_1,TMUS,0.23587412715576492,0.23587412715576492,0.7049168571245186,0.8715183022352564,1,0.5040953423044692
2018_1,IBM,0.2823708373806426,0.2823708373806426,0.7066488167579134,0.8712288364708485,1,0.5039139916494646
2018_1,INTC,0.31319758810915826,0.31319758810915826,0.7081923139767105,0.8708844014501692,1,0.5037844311939409
2018_1,MAR,0.210398988325422,0.210398988325422,0.7054467475875477,0.8713440797672412,1,0.5035867224469004
2018_1,VRSK,0.20402103989883255,0.19802796767039937,0.6792023776191909,0.8707471036193455,1,0.503438434475679
2018_1,VRTX,0.20265852317504537,0.20265852317504537,0.7106850763941912,0.8695220327096315,1,0.5028539322465477
2018_1,PNR,0.19495628906035228,0.19802796767039937,0.7211392298099448,0.8709816836673852,1,0.502825459400408
2018_1,WYNN,0.1970447739310522,0.19802796767039937,0.7083571242436766,0.8722792672130316,1,0.5026847350008281
2018_1,ILMN,0.203416234444587,0.203416234444587,0.704046207494541,0.8722555836504892,1,0.502609881443747
2018_1,DXCM,0.19786851895973465,0.19802796767039937,0.7085340729617401,0.8707554158397087,1,0.5025585522473363
2018_1,AAPL,0.4753221047229808,0.4753221047229808,0.7115564609939382,0.8711864399700009,1,0.5025427824788421
2018_1,MSFT,0.42072466689881427,0.42072466689881427,0.709879571775233,0.8715117025829077,1,0.5024508178547022
2018_1,ECL,0.2069570954676246,0.2069570954676246,0.7077537245858637,0.8709643909074335,1,0.5022449353026118
2018_1,BF-B,0.2046991551051079,0.2046991551051079,0.706200978991644,0.8716611554696395,1,0.502009050946848
2018_1,INCY,0.19840987482359843,0.19802796767039937,0.7059829931447714,0.8710777963259569,1,0.5018290899100336
2018_1,MCHP,0.2046166816340744,0.2046166816340744,0.704505055994172,0.8724217862878021,1,0.5017919343639419
2018_1,SEE,0.1974103330095486,0.19802796767039937,0.7092411559516075,0.8716434450101721,1,0.5017633838601692
2018_1,EQIX,0.2035428220589044,0.2035428220589044,0.7089064574260502,0.8706909230344785,1,0.5017480946850205
2018_1,IPGP,0.1988280519766142,0.19802796767039937,0.7132412078061592,0.8675825703181472,1,0.5014881374781371
2018_1,BBY,0.215219104521379,0.215219104521379,0.7078524180332766,0.8713576967714544,1,0.5013404945167034
2018_1,HBI,0.19567943478181188,0.19802796767039937,0.7180167041950037,0.8715507992575809,1,0.5012454783608251
2018_1,HLT,0.20248153510620753,0.20248153510620753,0.7091785720864819,0.870903448548087,1,0.5009589858249818
2018_1,REGN,0.2093679416454374,0.2093679416454374,0.7092912160942973,0.8709341912324454,1,0.500891925771158
2018_1,ADBE,0.21616481865000092,0.21616481865000092,0.7064289263394016,0.8721373329175831,1,0.5008349331453689
2018_1,ADSK,0.19948133350438943,0.19948133350438943,0.7035809566008617,0.8731625763789671,1,0.5008028284830681
2018_1,BIIB,0.22473287759104157,0.22473287759104157,0.7090191131957553,0.8712097476029792,1,0.5007426913511974
2018_1,WBA,0.23843996847680665,0.23843996847680665,0.709933913716566,0.8709595455930509,1,0.5007010686099763
2018_1,CVS,0.24118908417792279,0.24118908417792279,0.708607827010613,0.8715870138055957,1,0.5004992271878473
2018_1,WDC,0.2202408225354178,0.2202408225354178,0.7027943960134736,0.8738166938206161,1,0.5003216053791034
2018_1,F,0.26243058482854686,0.26243058482854686,0.711301175426753,0.8707831510875539,1,0.5002210836462025
2018_2,CHTR,0.25476971574143653,0.25476971574143653,0.615032880151943,0.8714447871204861,1,0.5893129107455866
2018_2,CCL,0.23508604732144495,0.23508604732144495,0.6396431299866214,0.8716294103064433,1,0.5656648306144277
2018_2,RCL,0.21649220167512787,0.21649220167512787,0.6501618290077268,0.8714450795101472,1,0.555918150299767
2018_2,KMI,0.22737019592031232,0.22737019592031232,0.6560112341528928,0.8713692670480403,1,0.55076411422669
2018_2,XRAY,0.2001704451734692,0.19802796767039937,0.6504570798090192,0.8707032034002412,1,0.5477674868886452
2018_2,INTU,0.23741363194838996,0.23741363194838996,0.6748141415602444,0.870964933916804,1,0.5341010382388252
2018_2,SRE,0.21098546634166013,0.21098546634166013,0.6728795187247125,0.8737912976900591,1,0.5287180940853872
2018_2,SBAC,0.2011858952037095,0.19802796767039937,0.6704053667502748,0.8712151359267323,1,0.5231714238368234
2018_2,RSG,0.20920037387973536,0.20920037387973536,0.6869852611069845,0.8710244978677485,1,0.5219238865238425
2018_2,EQIX,0.20790147169327203,0.20790147169327203,0.6901013478227924,0.8703233892305787,1,0.5206230294640878
2018_2,CMCSA,0.32747466231695477,0.32747466231695477,0.689687485567356,0.871758270607049,1,0.5195486683579403
2018_2,INFO,0.20504187819584702,0.20504187819584702,0.6894838265948737,0.8717501254664921,1,0.5177310101555052
2018_2,TMUS,0.24538606748162678,0.24538606748162678,0.6891189042600648,0.8722934689965668,1,0.5174404144144106
2018_2,SO,0.2300826567454136,0.2300826567454136,0.6936328835201361,0.8704257256119351,1,0.5173827105380717
2018_2,VZ,0.377361948573209,0.377361948573209,0.6952603273744614,0.8708334838792006,1,0.5172955394490792
2018_2,PXD,0.21450433443908878,0.21450433443908878,0.6885791465683513,0.8725699443060352,1,0.5167766263032949
2018_2,ED,0.2144676795630739,0.2144676795630739,0.6935205342726619,0.8712772478447228,1,0.5151811272143302
2018_2,WMB,0.21435771493502925,0.21435771493502925,0.6957985865527997,0.8703974473547195,1,0.5151272230256951
2018_2,FDX,0.26239392995253197,0.26239392995253197,0.6959414111471657,0.8709521523116223,1,0.5144531884667447
2018_2,D,0.21989260121327642,0.21989260121327642,0.6958201864595978,0.8707197860710161,1,0.5144225666149339
2018_2,LVS,0.2183164415446365,0.2183164415446365,0.6969281289434283,0.8704121921476251,1,0.5140814569947274
2018_2,WM,0.2158972197276543,0.2158972197276543,0.6945419604359206,0.8716183830392277,1,0.5134105858476503
2018_2,MCHP,0.2035701849238495,0.2035701849238495,0.7024030236893826,0.8684495892029689,1,0.5133459116557778
2018_2,CRM,0.2248959917893078,0.2248959917893078,0.6942792317516927,0.8721303991056218,1,0.5125774986605115
2018_2,TSLA,0.19565155874860254,0.19565155874860254,0.7044943926827946,0.8679218676347829,1,0.5124925001660589
2018_2,CVS,0.2518006707842311,0.2518006707842311,0.6961115982112931,0.8717123654302692,1,0.5122848731482245
2018_2,LOW,0.26087275259791437,0.26087275259791437,0.6985202068359284,0.8709050358062468,1,0.5120844999562351
2018_2,AEP,0.22010519949416274,0.22010519949416274,0.6969472019442114,0.8713751566112122,1,0.5117744076740718
2018_2,WBA,0.29783919505892276,0.29783919505892276,0.6997631831543137,0.8709997282864651,1,0.511285865782141
2018_2,UPS,0.25544783094771184,0.25544783094771184,0.7008996647389136,0.8705225901296352,1,0.510648005141922
2018_2,UNP,0.23710206550226345,0.23710206550226345,0.6984110707156468,0.8714439934914062,1,0.5104959140991215
2018_2,EXC,0.24140901343401208,0.24140901343401208,0.6994381796775387,0.8711330162019377,1,0.5103375502703498
2018_2,EOG,0.23361283287209283,0.23361283287209283,0.6800571490485069,0.8792337970702975,1,0.5091685514067554
2018_2,LYV,0.19334215494016094,0.19802796767039937,0.7199301267000062,0.8718311174025941,1,0.5090417007356304
2018_2,ATO,0.20323165881641408,0.19802796767039937,0.67738237153017,0.870778431083026,1,0.5085749569522316
2018_2,ANET,0.20042123783516305,0.20042123783516305,0.6996858159989501,0.8714934073441183,1,0.5085528495012065
2018_2,NEE,0.22819493063064716,0.22819493063064716,0.6997923270534311,0.8719084335829576,1,0.5079129335458962
2018_2,MRK,0.2811795539101589,0.2811795539101589,0.7037820407063712,0.8709126797073848,1,0.5073886494463016
2018_2,GOOG,0.383721569561791,0.383721569561791,0.7072189788239989,0.8703451096053972,1,0.5071829497578259
2018_2,GOOGL,0.383721569561791,0.383721569561791,0.7072189788239989,0.8703451096053972,1,0.5071829497578259
2018_2,T,0.38549933104851275,0.38549933104851275,0.7042508063407428,0.8718790275370495,1,0.5063467160156755
2018_2,CPB,0.2046991551051079,0.19802796767039937,0.6751818936351306,0.8699204762776959,1,0.5062754900370765
2018_2,OKE,0.20733187324743876,0.20733187324743876,0.6988111737047347,0.872883135402937,1,0.506153702530933
2018_2,MPC,0.24175723475615346,0.24175723475615346,0.701388742023785,0.8721433060206583,1,0.5060507030690582
2018_2,NOW,0.20333581364661035,0.20333581364661035,0.7023442520143577,0.8718320363415287,1,0.50525149081154
2018_2,TMO,0.2244927881531441,0.2244927881531441,0.7044577157294182,0.8711416625819136,1,0.5052513663030302
2018_2,VLO,0.23576416252772026,0.23576416252772026,0.7058487515909082,0.8707284742209435,1,0.5051079466960361
2018_2,XOM,0.34061543536828987,0.34061543536828987,0.7046398562554713,0.87197643506412,1,0.5049956239986761
2018_2,PM,0.27120942763411104,0.27120942763411104,0.7040558788333822,0.8718203825250396,1,0.5047753478282392
2018_2,AMZN,0.3345490533878269,0.3345490533878269,0.7020625343198751,0.8730586109694994,1,0.5047447203634002
2018_2,PEG,0.20706339460806775,0.20706339460806775,0.7064615851601053,0.8704787316804825,1,0.5046486305820445
2018_2,PSX,0.24135403111998976,0.24135403111998976,0.7053948505502914,0.8713351409976043,1,0.5041719599356849
2018_2,EL,0.20979418287117646,0.20979418287117646,0.7045458264884308,0.8714558979276048,1,0.5041661634311672
2018_2,PENN,0.2005962648681341,0.19802796767039937,0.6922384497713899,0.8716078570114311,1,0.5040237867604425
2018_2,WY,0.20896944816084162,0.20896944816084162,0.7007992504925652,0.8730401068809521,1,0.5039075148289357
2018_2,ACN,0.23445444715283253,0.23445444715283253,0.705217524257222,0.8714683871431255,1,0.5039053781306747
2018_2,HD,0.2709894983780218,0.2709894983780218,0.7056633927987497,0.8716133706450389,1,0.5037379399410375
2018_2,NXPI,0.20939097923501276,0.20939097923501276,0.7020468707581078,0.8726349801206359,1,0.5037011512293565
2018_2,INTC,0.33388926561955906,0.33388926561955906,0.7074375267416052,0.8713654659824471,1,0.5036887406682606
2018_2,TEL,0.21268991807635212,0.21268991807635212,0.7069617625160544,0.8708068346500963,1,0.5034747969575152
2018_2,MNST,0.2044863552224035,0.2044863552224035,0.7088124385816437,0.8700776148355173,1,0.5033310457049359
2018_2,AAPL,0.4635558895222037,0.4635558895222037,0.710360890281313,0.8713711049259096,1,0.5030422209673815
2018_2,ABBV,0.2505544049997251,0.2505544049997251,0.7080764726974211,0.8708825635723,1,0.5028586486242604
2018_2,F,0.2891519894433957,0.2891519894433957,0.7096425140322955,0.8705391310304585,1,0.5028342697406595
2018_2,SYY,0.2169866942800066,0.2169866942800066,0.7062290555966098,0.871405481596055,1,0.5028024085735566
2018_2,BKNG,0.22826136759342414,0.22826136759342414,0.7054926591743272,0.8717791138128844,1,0.5027915774404859
2018_2,CVX,0.323662555211407,0.323662555211407,0.7012141274997415,0.8741348555417553,1,0.5027797811290475
2018_2,PH,0.21077400436193028,0.21077400436193028,0.7063434398098857,0.8713569031423745,1,0.5027071894210395
2018_2,MDLZ,0.21969099939519457,0.21969099939519457,0.7033399816504943,0.8726556144767135,1,0.5025897490116916
2018_2,SHW,0.2078944889393912,0.2078944889393912,0.7102317655237539,0.8698869767765336,1,0.5024938302096602
2018_2,WMT,0.2926158752268021,0.2926158752268021,0.7080111429461462,0.871383218211866,1,0.502413457449146
2018_2,ZBH,0.2052361490387259,0.2052361490387259,0.7085177178889515,0.8706060882628317,1,0.5023512358557332
2018_2,NKE,0.23963125194729032,0.23963125194729032,0.7064367431205627,0.8717216383595187,1,0.5022188743206553
2018_2,FB,0.36449608709198544,0.36449608709198544,0.7096471298734824,0.8714301258674837,1,0.5019348564153732
2018_2,GIS,0.21096164067225046,0.21096164067225046,0.7050216311614572,0.8722054597086004,1,0.5019260502248983
2018_2,IQV,0.20372780089071352,0.20372780089071352,0.7058897150508685,0.8718208837644584,1,0.5019048297653003
2018_2,FANG,0.20559333247805292,0.19802796767039937,0.6864426881401152,0.8656817869018204,1,0.5018130769672906
2018_2,DIS,0.2654546120997746,0.2654546120997746,0.7087479700265266,0.8711864817399525,1,0.5017337596409008
2018_2,JKHY,0.20127687260597843,0.19802796767039937,0.6940280005142869,0.8706312755436307,1,0.5016722516405792
2018_2,GM,0.2806297307699357,0.2806297307699357,0.7104869577707693,0.8706316932431465,1,0.5016646087640165
2018_2,EA,0.20022726023129228,0.20022726023129228,0.715824447731506,0.8679848567217564,1,0.5016173271354489
2018_2,VRTX,0.20392395945970715,0.20392395945970715,0.708042800137131,0.8711132590148433,1,0.5015602753538064
2018_2,FIS,0.20662353609588918,0.20662353609588918,0.7070819750593569,0.871516965596806,1,0.5015484946874318
2018_2,GILD,0.22685702765610397,0.22685702765610397,0.713450996007977,0.8691852833600419,1,0.5014303065470997
2018_2,LLY,0.225839854846691,0.225839854846691,0.7026818194901047,0.8734844138558449,1,0.5013225317842842
2018_2,APTV,0.2080164213844547,0.2080164213844547,0.7088420796915553,0.87099826633816,1,0.5011432962806459
2018_2,CTRA,0.20304785294063746,0.19802796767039937,0.684791227704734,0.8713519742880886,1,0.5009401087364327
2018_2,ORCL,0.28343382878507417,0.28343382878507417,0.7110465490013953,0.870872956483438,1,0.5005963972907465
2018_2,ALGN,0.20058994190202153,0.20058994190202153,0.709715821689037,0.8708474350430263,1,0.5005503072007111
2018_2,ETSY,0.1987719150339974,0.19802796767039937,0.7039205400974186,0.871790433469761,1,0.5004834692903659
2018_2,BA,0.28380037754522297,0.28380037754522297,0.7091872690659309,0.8716941119614313,1,0.500396655346962
2018_2,MSFT,0.40729065483936,0.40729065483936,0.7113065115690106,0.8717126578199302,1,0.5003830460756168
2018_2,DG,0.20808327987830583,0.20808327987830583,0.7083453730330296,0.8715148353292758,1,0.5003733653154562
2018_2,BBWI,0.19658010006781154,0.19802796767039937,0.716267967454902,0.870982184906804,1,0.5003148521404925
2018_2,ADBE,0.21592298810549276,0.21592298810549276,0.7081031977926123,0.8717326656267342,1,0.5002096636533692
2018_2,LYB,0.22967945310924986,0.22967945310924986,0.7120513358735749,0.8703281510050582,1,0.5000580476947477
2018_2,KR,0.24142734087201953,0.24142734087201953,0.7095135162185667,0.8714240692245054,1,0.5000322981128787
2018_3,FANG,0.2049374117992046,0.19802796767039937,0.6123654865405951,0.8649697345373384,1,0.5764391752165106
2018_3,NWL,0.20851309495445633,0.19802796767039937,0.6120738820057139,0.8717997899389136,1,0.5449904979601825
2018_3,CHTR,0.24941810384326377,0.24941810384326377,0.6630841024373579,0.8713763679398079,1,0.5444280783960302
2018_3,SBAC,0.20227797225225888,0.19802796767039937,0.644883864911714,0.8717315378380417,1,0.5413699942354617
2018_3,AEP,0.23332294778512913,0.23332294778512913,0.6832956317307509,0.870284543175615,1,0.5276110781731178
2018_3,WMB,0.2117002364239503,0.2117002364239503,0.6888263594197984,0.8682483833462369,1,0.526886891722293
2018_3,INFO,0.2043765921961769,0.2043765921961769,0.690621412080877,0.8715550597926415,1,0.517106132196143
2018_3,EXC,0.24945475871927866,0.24945475871927866,0.6982428096150953,0.869074175288855,1,0.5165667734259474
2018_3,CMCSA,0.3074427725748218,0.3074427725748218,0.6955540471869154,0.8707852813550842,1,0.5159715425793157
2018_3,NI,0.20018510712387516,0.19802796767039937,0.6822571215607719,0.8717238103970005,1,0.515067435031829
2018_3,PEG,0.21377123691879113,0.21377123691879113,0.6998250331712061,0.8688313665603552,1,0.515052007904516
2018_3,OXY,0.2420871286402874,0.2420871286402874,0.7059580383294662,0.8669687608797672,1,0.5141636925333598
2018_3,RSG,0.2082161904587358,0.2082161904587358,0.6941180538771967,0.8715251107373629,1,0.5139114834705588
2018_3,EXPE,0.19122848816963878,0.19802796767039937,0.7259759208427929,0.8714819206074355,1,0.5134284844407444
2018_3,K,0.2149991752652897,0.2149991752652897,0.6974258119904649,0.8705226736695384,1,0.5132862647226949
2018_3,VZ,0.37783846196140247,0.37783846196140247,0.6986504835055175,0.8714530158009463,1,0.5125828666538284
2018_3,SRE,0.21609882154573615,0.21609882154573615,0.6918594465241701,0.8730274088156736,1,0.5125771422493541
2018_3,TMUS,0.2393013580631564,0.2393013580631564,0.6953443895758542,0.8718588108804877,1,0.5124557298543833
2018_3,NEE,0.24014442021149865,0.24014442021149865,0.6966690904115657,0.8714167177130284,1,0.5122720467916624
2018_3,EOG,0.23815767094917806,0.23815767094917806,0.680645519514985,0.8781626484321337,1,0.5112630118259786
2018_3,UNP,0.24093250004581862,0.24093250004581862,0.6977809249175725,0.8714439934914062,1,0.5111600156197983
2018_3,WM,0.21404614848890274,0.21404614848890274,0.6982318982271621,0.871385682639009,1,0.5104242305017004
2018_3,MO,0.24780528929860896,0.24780528929860896,0.6993957504494709,0.871281341299977,1,0.5101269832057116
2018_3,FB,0.39964811319025717,0.39964811319025717,0.7025441651287045,0.8710997673204849,1,0.510085366349221
2018_3,WMT,0.3067829848065539,0.3067829848065539,0.7020757795781879,0.8712538149018898,1,0.5086185079923632
2018_3,SO,0.240657588475707,0.240657588475707,0.7015316916997046,0.8711866070498072,1,0.5082007405257043
2018_3,D,0.22159705294796841,0.22159705294796841,0.7030999239814968,0.8705415119176982,1,0.5079432761114554
2018_3,NOW,0.20464138702050844,0.20464138702050844,0.6997841492842398,0.8717536341424243,1,0.5079024044257893
2018_3,LVS,0.21444935212506647,0.21444935212506647,0.7025290630543356,0.870912178467966,1,0.5074758286203455
2018_3,TGT,0.23853160566684384,0.23853160566684384,0.701923186125629,0.8713593257995658,1,0.5073762309478631
2018_3,EQIX,0.20567347836445946,0.20567347836445946,0.7020832930887331,0.8710700271149642,1,0.5073747374255668
2018_3,VRTX,0.20501709949966096,0.20501709949966096,0.7030693236790612,0.8707854484348905,1,0.507109464638842
2018_3,XOM,0.40160914905705336,0.40160914905705336,0.7032562617174528,0.8721108089983337,1,0.507003980780637
2018_3,CVX,0.37340322196360176,0.37340322196360176,0.6960327825760738,0.8747757736787068,1,0.507001362549048
2018_3,LYV,0.1931849421769331,0.19802796767039937,0.7235695867815853,0.8715741904304624,1,0.5068840352205066
2018_3,MCD,0.24331689973058668,0.24331689973058668,0.697254713587471,0.8735125668032058,1,0.5067188238320869
2018_3,GE,0.14462181331671647,0.14462181331671647,0.7002610268015717,0.8718207584546037,1,0.5062892431235027
2018_3,DIS,0.26864358631306934,0.26864358631306934,0.7041471534244678,0.8713506376496383,1,0.5057773738494826
2018_3,MAR,0.21076553708557083,0.21076553708557083,0.7069091794810208,0.8698705194156134,1,0.5057486839298626
2018_3,OKE,0.20743874053846015,0.20743874053846015,0.7010012088140645,0.8722185754733947,1,0.5056687417073104
2018_3,T,0.42429851731026524,0.42429851731026524,0.7038328687287466,0.8727195225026216,1,0.505364827461147
2018_3,AAPL,0.5558345398896689,0.5558345398896689,0.7089720971349001,0.8716037635561767,1,0.5053385955272439
2018_3,GOOG,0.44013342374869424,0.44013342374869424,0.7097077249754318,0.8705311111997563,1,0.5052995146116644
2018_3,GOOGL,0.44013342374869424,0.44013342374869424,0.7097077249754318,0.8705311111997563,1,0.5052995146116644
2018_3,KMB,0.2107105547715485,0.2107105547715485,0.7086035314611935,0.8694262124407207,1,0.5052029449552775
2018_3,SHW,0.21364512581786194,0.21364512581786194,0.7032614519967381,0.8715664212194696,1,0.5051882755286787
2018_3,JNJ,0.30944046331763286,0.30944046331763286,0.707834670643195,0.8705152386181582,1,0.5049523463378187
2018_3,ABBV,0.2809412972160622,0.2809412972160622,0.7043674700034569,0.8717873424933446,1,0.5047195647266784
2018_3,BDX,0.22196360170811724,0.22196360170811724,0.705834253628038,0.8708067928801447,1,0.5047038405547339
2018_3,HLT,0.20502904898924182,0.20502904898924182,0.7024503373785714,0.8720992387217477,1,0.5045347610042572
2018_3,WBA,0.2496563605373605,0.2496563605373605,0.7068339145834612,0.8707362016619847,1,0.5043809361474291
2018_3,PXD,0.21400949361288787,0.21400949361288787,0.6985984783804812,0.8738026591168873,1,0.5042521641672698
2018_3,CL,0.2144676795630739,0.2144676795630739,0.7056893439594104,0.8710458840829544,1,0.5041414535666093
2018_3,AMZN,0.3554240052783022,0.3554240052783022,0.7022769773721544,0.8733837482725515,1,0.504103745005043
2018_3,TYL,0.20008289500210769,0.19802796767039937,0.6964506248264636,0.8709646832970945,1,0.503819210584543
2018_3,ROP,0.20569250224511118,0.20569250224511118,0.7037508265738746,0.871891725602328,1,0.5038059276913033
2018_3,ZBH,0.20690028040980155,0.20690028040980155,0.7062534852532351,0.8709531965604116,1,0.5037012311990724
2018_3,FIS,0.20655022634385942,0.20655022634385942,0.7043949839365481,0.8717258988945792,1,0.5036055880066452
2018_3,ACN,0.23668526290709824,0.23668526290709824,0.7047770870888669,0.8718120703046763,1,0.5035343131066109
2018_3,KMI,0.21553067096750547,0.21553067096750547,0.7051240586447676,0.8715389783612855,1,0.5035100481681056
2018_3,ORCL,0.3212250059564174,0.3212250059564174,0.7073031453909671,0.8714160493938032,1,0.5034846040213807
2018_3,ED,0.2082913329545663,0.2082913329545663,0.7091127554985454,0.8699258646014489,1,0.503473551821805
2018_3,LOW,0.24124406649194513,0.24124406649194513,0.7073971249703429,0.8709208666178934,1,0.5032593615056028
2018_3,MSFT,0.4483257885380203,0.4483257885380203,0.7100318605092769,0.8713098701769021,1,0.5032504263551385
2018_3,SBUX,0.2203122995436468,0.2203122995436468,0.7068432034640494,0.8710733687110901,1,0.5030723019981759
2018_3,TSN,0.21707017576013052,0.21707017576013052,0.7055786691847188,0.8715615341351355,1,0.5030478754056347
2018_3,INTC,0.3599508824661401,0.3599508824661401,0.7061740187492923,0.8723544531258648,1,0.5029435316140679
2018_3,GIS,0.209160053516119,0.209160053516119,0.7082962911076797,0.8705903409910882,1,0.502665464069255
2018_3,MPC,0.21969099939519457,0.21969099939519457,0.7093003453791361,0.8702784447626851,1,0.5026346262176359
2018_3,UPS,0.23875153492293316,0.23875153492293316,0.7077883339256411,0.8710343138063683,1,0.5025716644078192
2018_3,IQV,0.20433260634495906,0.20433260634495906,0.705480084159334,0.8717116553410924,1,0.5025685749430335
2018_3,ABT,0.23803676484064296,0.23803676484064296,0.7059720531308279,0.8717619881327391,1,0.5025381938353598
2018_3,FISV,0.20477246485713765,0.20477246485713765,0.7060058760492466,0.8715444084549901,1,0.502477555349492
2018_3,ETN,0.2163554056778403,0.2163554056778403,0.7065629600556554,0.8714647531573385,1,0.5023307838684591
2018_3,TMO,0.22038744203947733,0.22038744203947733,0.7075689476370632,0.871116224681405,1,0.5022783966695589
2018_3,AVGO,0.23920972087311917,0.23920972087311917,0.7033181055378179,0.8729379793493537,1,0.5022545599445102
2018_3,TSLA,0.22352658394882982,0.22352658394882982,0.699144739839793,0.8744842194167203,1,0.5022474312872283
2018_3,SLB,0.23151219690999397,0.23151219690999397,0.7074247056367744,0.8713852649394932,1,0.5019525230507703
2018_3,MMM,0.23723035756831556,0.23723035756831556,0.708822778966022,0.8708806839244791,1,0.5019303210117578
