date,PENN,KHC,FANG,CHTR,NCLH,CCL,RCL
2019-12-17,2964096000.0,38797740000.0,14010206820.0,103239456574.1,11869240237.8,32520800000.0,26632729200.0
2019-12-18,3003264000.0,38957250000.0,14086234960.0,102229260036.4,11774750176.2,32093620000.0,26745926160.0
2019-12-19,2974464000.0,39141300000.0,14150939760.0,104234313901.9,11884272747.6,32141850000.0,26590804400.0
2019-12-20,2897280000.0,39533940000.0,14238291240.0,104354836265.4,12361018058.4,34594690000.0,27477513920.0
2019-12-23,2957184000.0,39165840000.0,14401670860.0,105340928330.4,12565030691.4,35318140000.0,27963841600.0
2019-12-24,2941056000.0,39239460000.0,14587697160.0,105371606750.2,12537113173.2,35097660000.0,27871607040.0
2019-12-26,2981376000.0,38810010000.0,14770488220.0,106438777496.1,12693880775.4,35366370000.0,28125252080.0
2019-12-27,2959488000.0,38797740000.0,14683136740.0,105991749093.3,12693880775.4,35366370000.0,27949167920.0
2019-12-30,2937600000.0,38908170000.0,14731665340.0,105858078835.6,12582210702.6,35152780000.0,27953360400.0
2019-12-31,2944512000.0,39423510000.0,15021219320.0,106296341975.6,12543555677.4,35021870000.0,27986900240.0
2020-01-02,3011328000.0,38785470000.0,14987249300.0,107468695875.1,12633750736.2,35352590000.0,28225871600.0
2020-01-03,2987136000.0,38331480000.0,15271950420.0,108353987417.9,12369608064.0,34374210000.0,27982707760.0
2020-01-06,3019392000.0,38417370000.0,15351213800.0,109006999496.5,12197807952.0,33333820000.0,27592807120.0
2020-01-07,3048192000.0,37742520000.0,15597092040.0,109381714481.2,12234315475.8,33437170000.0,27343354560.0
2020-01-08,3093120000.0,37533930000.0,15097247460.0,109734516308.9,12363165559.8,33595640000.0,27716485280.0
2020-01-09,3094272000.0,37521660000.0,15229892300.0,111161062829.6,12468393128.4,33898800000.0,28072846080.0
2020-01-10,3033216000.0,37668900000.0,14924162120.0,110668016797.1,12446918114.4,33657650000.0,27919820560.0
2020-01-13,3056256000.0,38233320000.0,14636225760.0,111789970435.5,12421148097.6,34009040000.0,27903050640.0
2020-01-14,3108096000.0,38932710000.0,14762400120.0,111673830703.4,12434033106.0,34594690000.0,27869510800.0
2020-01-15,3034368000.0,38773200000.0,14770488220.0,112940411178.0,12356723055.6,34500960000.0,27800334880.0
2020-01-16,3026304000.0,38932710000.0,14678283880.0,111489760184.6,12580063201.2,35123400000.0,28100097200.0
2020-01-17,2995200000.0,38073810000.0,14484169480.0,110164014186.1,12809845851.0,35499600000.0,28309721200.0
2020-01-21,2900736000.0,38049270000.0,14286819840.0,110352467336.3,12444770613.0,34671960000.0,27184040320.0
2020-01-22,2909952000.0,37632090000.0,13820945280.0,111866666485.0,12376050568.2,34117920000.0,27068747120.0
2020-01-23,2983680000.0,37644360000.0,13701241400.0,112445173829.8,12502753150.8,33823800000.0,27165174160.0
2020-01-24,2990592000.0,37313070000.0,13400364080.0,110589129431.9,11991647817.6,32503680000.0,26519532240.0
2020-01-27,2928384000.0,37239450000.0,12839049940.0,110459841805.6,11630867582.4,30964680000.0,24507141840.0
2020-01-28,3019392000.0,36969510000.0,12798609440.0,109421158163.8,11811257700.0,31806000000.0,25245018320.0
2020-01-29,3343104000.0,36343740000.0,12547878340.0,107536626661.8,12030302842.8,31806000000.0,25498663360.0
2020-01-30,3556224000.0,36736380000.0,12373175380.0,108027481378.6,11768307672.0,30609000000.0,25091992800.0
2020-01-31,3436416000.0,35828400000.0,12035092800.0,113391822212.2,11564295039.0,29774520000.0,24542777920.0
2020-02-03,3445632000.0,35767050000.0,11821566960.0,116588951818.5,11637310086.6,29241000000.0,24410714800.0
2020-02-04,3700224000.0,35767050000.0,11844213640.0,116523212347.5,11757570165.0,29795040000.0,24735632000.0
2020-02-05,3717504000.0,36036990000.0,12520378800.0,114426123222.6,11834880215.4,30191760000.0,24790134240.0
2020-02-06,4020480000.0,35656620000.0,12331117260.0,115385919499.2,11832732714.0,29945520000.0,24456832080.0
2020-02-07,3953664000.0,36245580000.0,12009210880.0,115090091879.7,11340954893.4,28864800000.0,23383557200.0
2020-02-10,4182912000.0,36429630000.0,11646864000.0,116214236833.8,10952257140.0,28577520000.0,22995752800.0
2020-02-11,4240512000.0,36822270000.0,11729362620.0,116345715775.8,11272234848.6,29377800000.0,23700089440.0
2020-02-12,4292352000.0,36768960000.0,12027004700.0,117016258380.0,11641605089.4,30137040000.0,24574221520.0
2020-02-13,4409856000.0,33990480000.0,12057739480.0,117176224426.1,11474099980.2,29548800000.0,23817478880.0
2020-02-14,4247424000.0,32901120000.0,12127297140.0,117211285477.3,11265792344.4,29138400000.0,23721051840.0
2020-02-18,4271644000.0,33451920000.0,11802176960.0,114406983936.0,11042576052.0,29357280000.0,23295496770.0
2020-02-19,4292470000.0,33427440000.0,12550893390.0,115441243500.6,11113074216.0,29644560000.0,23211857970.0
2020-02-20,4416269000.0,33562080000.0,12422677680.0,114751737124.2,10363230108.0,29070000000.0,22958850600.0
2020-02-21,4374617000.0,33366240000.0,12093432400.0,113926031957.4,10034238676.0,28515960000.0,22187282670.0
2020-02-24,4158258000.0,32595120000.0,11251324280.0,112512969507.0,9096399464.0,25827840000.0,20200861170.0
2020-02-25,3710499000.0,31909680000.0,10630823560.0,110233767873.9,8397826748.0,24514560000.0,18724636350.0
2020-02-26,3431662000.0,31383360000.0,9994493740.0,110255048934.9,7735571268.0,22667760000.0,17217046980.0
2020-02-27,3314805000.0,30563280000.0,9415148680.0,108224835715.5,7421533992.0,21785400000.0,16100469000.0
2020-02-28,3421249000.0,30318480000.0,9814042000.0,104951808533.7,7959883608.0,22886640000.0,16813489770.0
2020-03-02,3265054000.0,31909680000.0,9836202740.0,105794538549.3,7603120172.0,22613040000.0,16844854320.0
2020-03-03,3013985000.0,31212000000.0,9776052160.0,105347636268.3,7182267496.0,21771720000.0,16349294430.0
2020-03-04,3013985000.0,32374800000.0,9666831370.0,111265899332.4,7049816400.0,22202640000.0,16593937920.0
2020-03-05,2643745000.0,32619600000.0,9214119110.0,107499151535.4,6107704572.0,19063080000.0,13754400660.0
2020-03-06,2766387000.0,31860720000.0,7686610960.0,105707286199.2,5789394680.0,18570600000.0,13593395970.0
2020-03-09,2363751000.0,29327040000.0,4254862080.0,98576002658.1,4232026148.0,14870160000.0,10093112190.0
2020-03-10,2664571000.0,29988000000.0,4698076880.0,101459586423.6,4379431400.0,16429680000.0,10804041990.0
2020-03-11,2292017000.0,28959840000.0,4147224200.0,95903101396.5,3210870924.0,14877000000.0,9277633890.0
2020-03-12,1785251000.0,24553440000.0,4055415420.0,90985048199.4,2061537220.0,10239480000.0,6329366190.0
2020-03-13,1789879000.0,29339280000.0,4303932290.0,96656450955.9,2371301880.0,12024720000.0,6760106010.0
2020-03-16,988078000.0,26952480000.0,3718255590.0,82806736457.1,2337120952.0,9965880000.0,6260364180.0
2020-03-17,848081000.0,29167920000.0,3202226930.0,83638825942.2,2142716924.0,8693640000.0,5783623020.0
2020-03-18,522964000.0,28996560000.0,2463007960.0,81191503927.2,1659911316.0,6361200000.0,4669136010.0
2020-03-19,704613000.0,27270720000.0,2958458790.0,83647338366.6,1758181484.0,6840000000.0,4685863770.0
2020-03-20,912873000.0,27270720000.0,2942629690.0,79101703737.0,1862860576.0,8208000000.0,4978599570.0
2020-03-23,1133860000.0,25422480000.0,3224387670.0,81246834685.8,2065809836.0,8208000000.0,5894444430.0
2020-03-24,1528397000.0,28139760000.0,3817978920.0,89252769834.0,2937423500.0,9357120000.0,7207573590.0
2020-03-25,1684592000.0,28103040000.0,3825893470.0,89544320369.7,3623178368.0,10636200000.0,8867803770.0
2020-03-26,1534182000.0,30318480000.0,4107651450.0,96652194743.7,3356139868.0,12188880000.0,8491429170.0
2020-03-27,1361789000.0,29669760000.0,3778406170.0,93572825217.0,2567842216.0,9856440000.0,7213846500.0
2020-03-30,1349062000.0,30808080000.0,3734084690.0,95930766775.8,2281576944.0,8755200000.0,6224817690.0
2020-03-31,1463605000.0,30281760000.0,4147224200.0,92851397249.1,2341393568.0,9008280000.0,6726650490.0
2020-04-01,1173198000.0,28984320000.0,3968355370.0,90238082958.3,2040174140.0,6019200000.0,5388429690.0
2020-04-02,1065597000.0,30159360000.0,4598353550.0,92713070352.6,1794498720.0,5451480000.0,5189787540.0
2020-04-03,1130389000.0,30991680000.0,5000412690.0,92317242618.0,1807316568.0,5807160000.0,5099875830.0
2020-04-06,1276171000.0,31713840000.0,5081141100.0,97797115825.5,2138444308.0,6983640000.0,6191362170.0
2020-04-07,1276171000.0,32570640000.0,5225185910.0,96137193067.5,2352075108.0,7729200000.0,7015204350.0
2020-04-08,1491373000.0,33439680000.0,5932746680.0,98729226297.3,2503752976.0,8201160000.0,7853683320.0
2020-04-09,1609387000.0,34406640000.0,5518024260.0,99305943050.4,2800699788.0,8495280000.0,8409881340.0
2020-04-13,1629056000.0,34186320000.0,5236266280.0,99957143517.0,2426845888.0,7866000000.0,6977566890.0
2020-04-14,1742442000.0,34822800000.0,5009910150.0,104185690337.7,2638340380.0,8556840000.0,7912230480.0
2020-04-15,1609387000.0,34333200000.0,4785136930.0,105622161955.2,2580660064.0,8925980000.0,7732407060.0
2020-04-16,1548066000.0,35777520000.0,4436896730.0,105628546273.5,2424709580.0,8543850000.0,7111388970.0
2020-04-17,1627899000.0,35899920000.0,4989332320.0,106281874846.2,2644749304.0,9055760000.0,7818136830.0
2020-04-20,1604759000.0,35704080000.0,4884860260.0,106122266888.7,2454617892.0,8810620000.0,7525401030.0
2020-04-21,1570049000.0,34847280000.0,4970337400.0,104443191175.8,2349938800.0,8536640000.0,7199209710.0
2020-04-22,1536496000.0,35202240000.0,5419883840.0,105571087408.8,2322166796.0,8392440000.0,7111388970.0
2020-04-23,1571206000.0,34920720000.0,5872596100.0,106218031663.2,2450345276.0,8774570000.0,7711497360.0
2020-04-24,1631370000.0,35777520000.0,5663651980.0,108224835715.5,2320030488.0,8587110000.0,7460580960.0
2020-04-27,1784094000.0,36952560000.0,5733300020.0,108201426548.4,2443936352.0,9358580000.0,8253058590.0
2020-04-28,1840787000.0,37246320000.0,6015058000.0,105800922867.6,2796427172.0,10425660000.0,8696344230.0
2020-04-29,2153177000.0,37368720000.0,6994879290.0,105271024448.7,3505681428.0,12033490000.0,10049201820.0
2020-04-30,2061774000.0,37123920000.0,6891990140.0,105390198390.3,3503545120.0,11463900000.0,9779466690.0
2020-05-01,1797978000.0,35961120000.0,6375961480.0,108456799280.4,2956650272.0,10043530000.0,8524884690.0
2020-05-04,1806077000.0,35410320000.0,6730533320.0,109752815895.3,3084828752.0,10339140000.0,8650342890.0
2020-05-05,1819961000.0,35422560000.0,6383876030.0,109265479598.4,2388392344.0,9437890000.0,7778408400.0
2020-05-06,1823432000.0,35985600000.0,6160685720.0,107248035015.6,2375574496.0,9243220000.0,7550492670.0
2020-05-07,2103426000.0,35287920000.0,6390207670.0,109437856192.5,2563569600.0,9755130000.0,7951958910.0
2020-05-08,2132351000.0,36181440000.0,6660885280.0,109657051120.8,2655430844.0,10245410000.0,8347152240.0
2020-05-11,2158962000.0,35899920000.0,6493096820.0,108690890951.4,2505889284.0,9985850000.0,7960322790.0
2020-05-12,2053675000.0,35961120000.0,6469353170.0,106816029477.3,2369165572.0,9509990000.0,7598584980.0
2020-05-13,1913678000.0,35173480000.0,5981816890.0,106043526963.0,2202533548.0,8839460000.0,7220119410.0
2020-05-14,2050204000.0,35222400000.0,6043550380.0,105860509838.4,2298667408.0,8846670000.0,7349759550.0
2020-05-15,2238795000.0,35711600000.0,6138524980.0,107126732967.9,2332848336.0,9214380000.0,7830682650.0
2020-05-18,2698925000.0,37754010000.0,6856091760.0,109205509640.5,2917149623.36,10613120000.0,9143831700.0
2020-05-19,2878449000.0,36579930000.0,6603565360.0,109764413058.0,2815230575.96,10173310000.0,8819508150.0
2020-05-20,3252053000.0,36983520000.0,6890814140.0,108153083960.0,2894500946.16,10202150000.0,8522385930.0
2020-05-21,3596545000.0,36335330000.0,6769285810.0,109030456872.0,3177609411.16,10526600000.0,9070597350.0
2020-05-22,3685094000.0,36628850000.0,6777177260.0,108174174655.0,3148166130.8,10425660000.0,9026656740.0
2020-05-26,3552877000.0,36959060000.0,7086522100.0,107530908457.5,3630582955.16,11737880000.0,10369983960.0
2020-05-27,3928907000.0,37949690000.0,6991824700.0,110749348514.5,3983902319.48,12430040000.0,11359693890.0
2020-05-28,3830654000.0,37166970000.0,6789803580.0,112765618956.5,3639642426.04,11485530000.0,10817759700.0
2020-05-29,3979853000.0,37264810000.0,6720358820.0,114733380800.0,3546782849.52,11348540000.0,10853330670.0
2020-06-01,4021095000.0,37203660000.0,6901862170.0,114163932035.0,3915956287.88,12112800000.0,11642169240.0
2020-06-02,3789412000.0,38438890000.0,7198580690.0,114990687279.0,3938604965.08,12163270000.0,11717496000.0
2020-06-03,3967723000.0,38292130000.0,7509503820.0,115429373735.0,4072232160.56,12437250000.0,12158994510.0
2020-06-04,4532981000.0,38512270000.0,7525286720.0,113896080208.5,4436875863.48,13324080000.0,12071113290.0
2020-06-05,4371652000.0,39894260000.0,8240252090.0,111932536504.0,5080098295.96,15508710000.0,14529695040.0
2020-06-08,4160590000.0,41545310000.0,9441330780.0,113965679502.0,6083434695.92,17960110000.0,15718183920.0
2020-06-09,3941037000.0,40481300000.0,8510139680.0,112111807411.5,5465125808.36,16611840000.0,14628038310.0
2020-06-10,3808820000.0,39747500000.0,7918280930.0,112584238979.5,4676951841.8,14845390000.0,13305635190.0
2020-06-11,3379418000.0,38133140000.0,7001294440.0,109074747331.5,3906896817.0,12574240000.0,11405726910.0
2020-06-12,3596545000.0,38891400000.0,7411649840.0,110213644861.5,4642978826.0,14405580000.0,12801364380.0
2020-06-15,3827015000.0,39282758777.0,7594731480.0,110941273839.0,4527470572.28,14016240000.0,12728130030.0
2020-06-16,3846422878.7,40028790000.0,7886715287.829,112297408058.3834,4747162514.633228,14722820000.0,13077562500.0
2020-06-17,3937397878.7,40114398777.0,7346939792.171,112672815680.361,4348546248.886772,13763890000.0,12142255020.759
2020-06-18,3848849000.0,40579140000.0,7353253110.0,112858414850.89575,4373459340.833228,13569220000.0,12418452931.518
2020-06-19,3898581878.7,40946040000.0,7375349170.0,113187429271.08185,4126588759.353228,12855430000.0,11564750070.0
2020-06-22,3812459000.0,40542452446.0,7274338610.0,111289266721.08185,3870658933.48,12422830000.0,10851238469.241
2020-06-23,4466266000.0,39625202446.0,7309061147.829,109890952588.0471,4083556725.646772,12978000000.0,11374340969.241
2020-06-24,4048994121.3,39294991223.0,6613035415.658,107138619421.4305,3578490997.6,11536000000.0,10093786258.482
2020-06-25,3845210121.3,38989238777.0,6884500822.171,107566760319.02354,3641907293.76,11536000000.0,10164928198.482
2020-06-26,3717845000.0,37790700000.0,6491506927.829,105932231456.52354,3460717876.16,11377380000.0,9710874810.0
2020-06-29,3612314121.3,38695718777.0,6538855470.0,107398037289.90695,3750620717.833228,12098380721.0,10524822090.759
2020-06-30,3704502121.3,39001468777.0,6600408780.0,107570982676.16255,3721177663.96,11838820000.0,10524822090.759
2020-07-01,3870683000.0,38732410000.0,6250028084.342,110074440580.01234,3718912796.24,11795560721.0,10635720448.482
2020-07-02,3751809000.0,38903628777.0,6559373397.829,109184419367.3139,3616993748.84,11449480000.0,10359521491.518
2020-07-06,3612314121.3,39136000000.0,6767707677.829,110998214075.5471,3653231405.873228,11254810000.0,10466234820.0
2020-07-07,3469180000.0,39197148777.0,6332099322.171,111363091957.139,3458453008.44,10504970000.0,9951502169.241
2020-07-08,3501931121.3,38964781223.0,6349460670.0,111424250332.6861,3621523484.28,11045720000.0,10476696870.0
2020-07-09,3620805000.0,38365511223.0,5918587500.0,111820756242.3139,3442598934.4,10512180000.0,9859435710.759
2020-07-10,3569859000.0,39478438777.0,6144282970.0,113451062958.58185,3714383060.8,11651360000.0,10832406570.0
2020-07-13,3475245000.0,39759727554.0,5855455584.342,112577917887.30154,3533193643.2,11016880000.0,10365799349.241
2020-07-14,3534681878.7,40738131223.0,6199522962.171,114511931033.3834,3472042214.76,10843840000.0,10074954568.482
2020-07-15,4173933000.0,40542452446.0,6297377415.658,116422747578.5695,4190005282.0,12603080000.0,12211304969.241
2020-07-16,4239435121.3,42071202446.0,6235823474.342,117692411424.80154,3535458510.92,11377380000.0,11286459330.759
2020-07-17,4087810121.3,42817227554.0,6158487580.0,119090712692.51234,3458453008.44,11153870000.0,11119066530.759
2020-07-20,4072041000.0,41728758777.0,6089043135.658,119269991403.5695,3372388035.08,10815000000.0,10964228818.482
2020-07-21,4368012757.4,42230188777.0,6646179347.829,119094935049.65135,3392771844.56,10951990000.0,11047924590.759
2020-07-22,4358309000.0,42682702446.0,6581469457.829,119187734529.46526,3320296077.52,10915940000.0,10765449659.241
2020-07-23,4104792000.0,42633781223.0,6482037030.0,118196469333.58185,3263674384.52,10670800000.0,10556208659.241
2020-07-24,4218813878.7,42413640000.0,6428375170.0,118470645837.69846,3256879781.36,10670800000.0,10635720448.482
2020-07-27,3985918121.3,42609320000.0,6321051292.171,118088904680.01234,3030393009.36,9913750000.0,10315581090.759
2020-07-28,4027160121.3,43110750000.0,6136391677.829,118405265105.01234,3220641897.84,10331930000.0,10635720448.482
2020-07-29,4539045757.4,43502110000.0,6433109724.342,119461911033.58185,3247820310.48,10562650000.0,10671291000.0
2020-07-30,4465053121.3,42058968777.0,6235823474.342,118833412329.8139,3209317559.24,10339140000.0,10524822090.759
2020-07-31,4106004757.4,42046741223.0,6291064097.829,122326031000.0,3089279570.08,10007480000.0,10192128900.759
2020-08-03,4378929757.4,42548171223.0,6314737974.342,124371830945.8834,2957917242.32,9423470000.0,9915930780.759
2020-08-04,4539045757.4,42902842446.0,6482037030.0,126546281178.5695,3071160628.32,9906540000.0,10280010539.241
2020-08-05,4656706878.7,42535938777.0,6570421427.829,126177194016.0695,3107398511.84,10108420000.0,10363706520.759
2020-08-06,5320218121.3,43147438777.0,6428375170.0,126995514036.60425,3225171633.28,9935380000.0,10692214681.518
2020-08-07,5943700000.0,43306430000.0,6630395974.342,126938564941.96526,3168549940.28,10252620000.0,10901455681.518
2020-08-10,5504594121.3,42548171223.0,7050221114.342,127037697957.48766,3426744860.36,11132240000.0,11991601919.241
2020-08-11,5652579757.4,42352491223.0,7015499207.829,124536331617.861,3542253114.08,11406220000.0,12276169051.518
2020-08-12,6035887757.4,43208592446.0,7034438530.0,126278425133.9305,3449393537.56,10951990000.0,11966492580.759
2020-08-13,6471354757.4,43502110000.0,7036017135.658,127434191212.69846,3474307082.48,10973620000.0,12240598500.0
2020-08-14,6365824000.0,43526570000.0,7182797474.342,127596593571.4305,3567166659.0,11153870000.0,12659080500.0
2020-08-17,6473780878.7,43942390000.0,7114931635.658,127592371425.19846,3485631421.08,10584280000.0,12615140099.241
2020-08-18,6717594121.3,43612180000.0,7021812525.658,128798765717.3139,3442598934.4,10389610000.0,12638156818.482
2020-08-19,6638749000.0,43330890000.0,6833995542.171,129003339342.51234,3551312584.96,10526600000.0,12782532690.0
2020-08-20,6863154242.6,42621547554.0,6412592427.829,129188938513.0471,3528663907.76,10483340000.0,12874598520.759
2020-08-21,6744279757.4,42266881223.0,6188474932.1710005,129488435661.9529,3524134172.32,10562650000.0,12874598520.758999
2020-08-24,6761262242.599999,42915070000.00001,6321051292.171,129186840199.80156,3791388563.2799997,11636939279.0,13481397630.000002
2020-08-25,6814634000.0,43257508777.0,6480458897.8289995,128600512762.5,3793653431.0,11456690000.0,13406070869.999998
2020-08-26,6693334000.0,43184131223.0,6216884152.1710005,129614974770.1861,3560372055.84,11016880000.0,13148704440.0
2020-08-27,6688481878.700001,42511477554.0,6276859330.000001,129558025675.5471,3771004753.7999997,11622520720.999998,13935450181.518
2020-08-28,6516236121.3,42658241223.0,6335255902.1710005,129842757861.60423,4006551223.166772,12408409279.0,14671979547.723
2020-08-31,6198429757.4,42853921222.99999,6149017682.1710005,129836424325.89577,3875188895.406772,11882080000.0,14404149603.036
2020-09-01,7026909000.0,41753218777.0,6073259919.999999,130180203708.93051,3836686144.166772,11903710000.000002,14335101328.482
2020-09-02,6978388878.7,42450328777.00001,5732349280.0,131279033558.3834,3848010256.2799997,12047909279.0,14305807797.723
2020-09-03,6540495757.4,41031648777.0,5645543330.000001,128252511233.2332,3992961563.8732285,12675179999.999998,14688717572.276999
2020-09-04,6568395242.6,40933811223.00001,5607664212.171,127392020157.139,4171886340.2400002,13360130720.999998,15054889322.276999
2020-09-08,6709103121.3,38842480000.0,5048949710.0,125805995675.0,4196800111.646772,13187090721.0,14962824328.482
2020-09-09,7373420253.6,38707950000.0,5080515352.1710005,129345020412.30156,4060907821.96,12732860000.0,14679982559.385
2020-09-10,7919927873.200001,38536730000.0,4747496320.0,127400451795.1861,4291415507.5,12891479279.000002,14686263690.615
2020-09-11,7505291873.2,38781328777.0,4674895137.8289995,126864752782.139,4190891552.5000005,12754490721.0,14518755062.46
2020-09-14,8310472126.8,38977011223.0,4902168582.1710005,128589969945.8834,4257907761.84275,12869850000.000002,14853772318.770002
2020-09-15,8651564380.4,39099308777.0,4813784500.0,131300119191.6166,4061646228.1572504,11485530000.0,14173271068.770002
2020-09-16,8602111492.8,38353281223.0,5194152389.999999,132886143462.84866,4188498125.0,11867659279.0,14575290059.385
2020-09-17,9256400000.0,37472718777.0,5333042067.8289995,130827689732.6861,4131055865.0000005,11709039999.999998,14395218750.0
2020-09-18,8952079746.4,36372020000.0,5329885330.000001,131869570487.5,3889319687.5,11038510000.0,13704247621.845
2020-09-21,8886144253.599998,36261950000.0,5063154635.658,129568581357.48764,3587747822.5,10303090000.0,12711763140.615
2020-09-22,9428848126.8,35748290000.0,4988974847.829,133514642166.6166,3669124357.5,10389610000.0,13059342240.615
2020-09-23,8749200000.0,35185710000.0,4719087100.0,129992493570.7332,3630829517.5,10187730000.0,12822737818.769999
2020-09-24,8112664000.0,35271320000.0,4733291710.0,128959057108.3834,3501584432.5,9906540000.0,12556818659.385
2020-09-25,8856979746.4,35625988777.0,4719087100.0,129545371680.361,3980269693.1572504,10865470000.0,13524176312.46
2020-09-28,9246255746.400002,36482090000.0,4970035210.0,132498068980.361,3992237070.0,11038510000.0,13838253812.46
2020-09-29,8832888507.2,36188570000.0,4924264957.829,132133204175.0,3963515700.6572504,10865470000.0,13568148628.155
2020-09-30,9218360000.0,36628850000.0,4753809480.0,131677645163.0,4095154452.5,10944780000.0,13553491050.0
2020-10-01,9392076000.0,37142510000.0,4591245610.0,133949113014.5,4150203285.0,10836630000.0,13725186750.0
2020-10-02,9224700000.0,37264808777.0,4809049472.1710005,130810813380.361,4133449292.5,10930360000.0,13664465518.77
2020-10-05,8938132000.0,37913000000.0,4872181230.0,133710788161.0,4066433322.4999995,10786160000.0,13662371250.0
2020-10-06,8614792000.0,37509410000.0,4610185090.0,130950016185.5,4123875582.5,10951990000.0,13857099300.000002
2020-10-07,8679460000.0,37717320000.0,4651220630.0,131548991923.5,4310562927.5,11528790000.0,14242367700.0
2020-10-08,8329492000.0,38182060000.0,4911638480.0,132677344106.00002,4356038050.0,11254810000.0,14508286650.000002
2020-10-09,8203959619.599999,38047531223.0,4843772167.8289995,134060896861.60423,4482889707.5,11312490000.0,14885178812.46
2020-10-12,8231856000.0,38707950000.0,4924264800.0,137452277454.0,4327316920.0,10966410000.0,14621354550.0
2020-10-13,8613524000.0,39637429999.99999,4799579890.0,137078972152.50002,3970696222.5,10115630000.0,12690824850.0
2020-10-14,8542516000.000001,39319450000.0,4812206210.0,134689396409.0,3944368520.0,10826750000.0,12544255350.0
2020-10-15,8792312000.0,39502900000.0,4834302270.0,134324527385.5,3853418275.0000005,10865500000.0,12433281300.0
2020-10-16,8991388507.2,39331679999.99999,4622811567.829,133698130158.58185,3877352789.34275,10912000000.0,12318119968.77
2020-10-19,8220444000.0,38830250000.0,4425525160.0,130268786737.0,3937188237.5,10966250000.0,12502378350.0
2020-10-20,8197620000.000001,39123770000.0,4490235050.0,128286261407.0,4087974169.9999995,11322750000.0,12937899150.0
2020-10-21,8004884000.0,38451120000.0,4373441590.0,127668304043.50002,4066433322.4999995,11222000000.0,12707575650.0
2020-10-22,8077160000.0,38194290000.0,4603871930.0,126525188374.5,4238760102.5,11772250000.0,13272914940.615
2020-10-23,7963039873.2,38365511223.0,4581776027.8289995,125126881412.30156,4391939462.5,11904000000.0,13501145428.154999
2020-10-26,7694224000.0,37399340000.0,4343454080.0,122775262803.5,4020958200.0,10873250000.0,12198770100.0
2020-10-27,7322700000.0,37521640000.0,4193516530.0,123095841367.5,3956335657.5000005,10664000000.0,12014511300.0
2020-10-28,7175612000.0,35736060000.0,3882593400.0,120761101431.00002,3597321532.5,9532500000.0,11122531200.0
2020-10-29,7067832000.0,36738920000.0,4030952660.0,121482403200.0,3774435167.5,10059500000.0,11271194550.0
2020-10-30,6844664000.0,37380980000.0,4097240682.171,127349836025.34866,3980269693.1572504,10625250000.0,11813501281.23
2020-11-02,6724204000.0,38700740000.0,4373441590.0,124103976588.49998,3870172267.5000005,10501250000.0,11939132700.0
2020-11-03,7108408000.0,38835160000.0,4438151480.0,124854805330.5,3961122512.5,10625250000.0,12054294450.0
2020-11-04,7573764000.0,38884040000.0,4280322637.829,133814126450.19844,3867778840.0,10338500000.0,11930757300.0
2020-11-05,8295255746.400001,38737401222.0,4135119957.829,136532719988.39577,4128662437.5,10989500000.0,12598695031.23
2020-11-06,8097448126.799999,38541881222.0,3904689459.9999995,135927418096.43051,4061646228.1572504,10710500000.0,12263679450.0
2020-11-09,7968112000.0,37417640000.0,5113659915.658,129328141740.00002,5148262552.5,14918750000.0,15793910550.0
2020-11-10,8099984000.0,37246560000.0,5321993880.0,132213348816.0,4815576130.0,12965750000.0,15437956678.155
2020-11-11,8064480000.0,38309700000.0,5184682650.0,134330854593.99998,4671970480.0,12562750000.0,14841208171.845
2020-11-12,7971916000.0,38004200000.0,4996866140.0,134550197822.00002,4511610837.5,11570750000.0,14259118081.23
2020-11-13,8242000000.0,38627421222.0,5303054084.342,136496869392.3139,4801215325.65725,12407750000.000002,14784675059.385
2020-11-16,8196352000.0,39287300000.0,5670795970.0,135277826799.5,5100394002.5,13616750000.0,15808567500.0
2020-11-17,8295256000.0,38602980000.0,5888599990.0,135298917494.5,5279901065.0,13988750000.0,15775065062.46
2020-11-18,8517156000.0,38651860000.0,5956466775.658,135495060958.00002,4896952665.0,13632250000.0,15521709421.845
2020-11-19,8939400000.0,38957360000.0,6224775760.0,137203407252.99998,5705571057.0,14097250000.000002,15586619818.77
2020-11-20,8860783619.6,39421717556.0,6287907360.000001,138230518405.01236,5425992646.5,13461750774.999998,15197163718.77
2020-11-23,9128332000.0,39837200000.0,7021812210.0,136043419027.99998,5670284461.5,14089500000.0,15867195090.615
2020-11-24,11393485000.0,41340260000.0,7440059060.0,137182316558.00002,6120867142.5,15678250000.0,17092096921.845
2020-11-25,11255090000.0,39763880000.0,7163858310.0,137384792291.7668,6297300120.0,16003749999.999998,16767551218.77
2020-11-27,11396595155.5,40130480000.00001,6868718080.000001,135570984929.1166,6427589088.0,16724499999.999998,17060690428.155
2020-11-30,10885000000.0,40252678778.0,6306846682.1710005,137509220221.4305,6207726725.935349,15484500000.0,16501631431.23
2020-12-01,10889665000.0,40497080000.0,6289485650.0,139673127637.5,6226726929.0,15616249999.999998,16392751859.385
2020-12-02,11171119378.0,40057158777.99999,6395231080.000001,140710786246.08185,6351587190.0,16399000000.0,16884806190.615
2020-12-03,11154015466.5,40875901222.0,6614613389.999999,141398345012.15134,6899886597.0,17731999225.0,17672094418.77
2020-12-04,11004734533.5,41694638778.0,7452685537.829,141463725533.9305,7138749433.56465,18173750775.0,17322421678.155
